total_account_count,total_income,total_product_count,total_profit,CA,AE,SG,AU,JP,SA,MX,active_months,status_code,packages_encoded,registration_source_encoded
3,863,4029,125,1,0,0,0,0,1,1,6,1,0,1
4,8927,3287,832,1,1,0,0,0,1,1,6,1,0,0
2,833,1057,178,1,0,0,0,0,0,1,5,1,0,0
1,0,27,0,0,1,0,0,0,0,0,5,0,0,5
3,0,482,0,0,0,0,0,0,0,0,5,1,0,5
6,0,1723,0,1,1,0,1,0,1,1,5,1,0,5
4,12991,7909,1561,1,1,0,0,0,1,1,5,0,1,1
0,0,2416,0,0,0,0,0,0,0,0,5,0,0,3
2,2226,0,279,1,0,0,0,0,0,1,5,1,0,3
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
7,56,4577,8,1,1,1,1,1,1,1,5,1,0,0
5,0,692,0,1,0,1,1,1,0,1,5,1,0,3
3,0,194,0,1,1,0,0,0,0,1,5,0,0,5
2,0,953,0,1,0,0,0,0,0,1,5,1,0,1
3,86,0,10,0,0,0,0,0,0,0,5,1,0,5
3,241,1483,5,0,1,1,0,0,1,0,5,1,0,5
4,0,927,0,1,1,0,0,0,1,1,5,0,0,4
1,0,112,0,0,1,0,0,0,0,0,5,1,0,3
0,0,4938,0,0,0,0,0,0,0,0,5,0,0,5
3,307,11340,50,1,1,0,0,0,0,1,5,0,2,0
4,0,3034,0,1,1,0,0,0,1,1,5,0,0,0
3,130,705,15,0,1,1,0,1,0,0,5,1,0,1
4,0,162,0,1,1,0,0,0,1,1,5,1,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
1,0,0,0,1,0,0,0,0,0,0,5,1,0,5
4,67,1134,5,1,1,0,0,0,1,1,5,1,0,0
4,0,25,0,1,1,0,0,0,1,1,5,1,0,5
0,0,525,0,0,0,0,0,0,0,0,5,1,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,5
1,1889,60,171,0,0,0,0,0,0,0,5,1,0,5
4,516,5313,104,1,0,1,0,1,0,1,5,1,1,5
3,1470,0,213,0,0,1,1,0,0,1,5,1,0,5
7,46,0,6,1,1,1,1,1,1,1,5,1,0,2
4,220,3641,36,1,1,0,0,0,1,1,5,1,0,5
3,0,20172,0,1,0,0,0,0,1,1,5,1,2,0
4,45,1956,3,1,1,0,0,0,1,1,5,1,0,0
7,14842,13879,2392,1,1,1,1,1,1,1,5,0,2,1
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
5,64,4104,10,1,1,0,0,0,1,1,5,1,0,0
4,0,312,0,1,1,0,0,0,1,1,5,1,0,0
2,1086,1993,161,1,0,0,0,0,0,1,5,1,0,5
3,2070,8940,455,1,0,1,0,0,0,1,5,0,1,0
4,0,2582,0,1,1,0,0,0,1,1,5,1,0,0
7,0,77,0,1,1,1,1,0,1,1,5,1,0,0
4,103,0,8,1,1,0,0,0,1,1,5,0,0,0
7,4760,4596,565,1,1,0,1,0,1,1,5,0,0,0
5,363,781,58,1,1,0,0,0,1,1,5,1,0,5
7,19531,7217,2057,1,1,1,1,1,1,1,5,0,1,0
4,0,1632,0,1,1,0,0,0,1,1,5,1,0,0
0,0,86,0,0,0,0,0,0,0,0,5,0,0,0
6,18713,8167,2305,1,1,1,1,0,1,1,5,0,1,0
4,18441,4969,2326,1,1,0,0,0,1,1,5,0,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
8,2342,24315,362,1,1,0,0,0,1,1,5,0,2,0
4,1097,11648,109,1,1,0,0,0,1,1,5,0,2,0
4,522,1715,0,1,1,0,0,0,1,1,5,0,0,0
4,2970,4162,326,1,1,0,0,0,1,1,5,1,0,0
0,0,759,0,0,0,0,0,0,0,0,5,1,0,5
4,410,0,50,1,1,0,0,0,1,1,5,1,0,0
3,0,0,0,1,1,0,0,0,0,1,5,1,0,0
4,1488,4905,234,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,13304,8237,1836,1,1,0,0,0,1,1,5,0,1,0
3,0,0,0,1,1,0,0,0,0,1,5,1,0,0
4,1014,3001,31,1,1,0,0,0,1,1,5,0,0,0
6,2963,8679,442,1,1,0,0,0,1,1,5,0,1,2
6,0,0,0,1,1,0,1,1,1,1,5,1,0,0
4,0,7898,0,1,1,0,0,0,1,1,5,1,1,0
4,3222,6801,372,1,1,0,0,0,1,1,5,0,1,0
2,7571,4813,719,1,0,0,0,0,0,1,5,0,0,2
4,0,1922,0,1,1,0,0,0,1,1,5,1,0,1
5,0,0,0,1,1,1,0,0,1,1,5,1,0,0
4,0,1348,0,1,1,0,0,0,1,1,5,0,0,5
2,3371,3787,480,1,0,0,0,0,0,1,5,0,0,1
4,5082,2436,711,1,1,0,0,0,1,1,5,0,0,0
4,0,810,0,1,1,0,0,0,1,1,5,1,0,1
4,164,1541,26,1,1,0,0,0,1,1,5,1,0,0
5,313,2848,38,1,1,1,0,0,1,1,5,0,0,0
4,3151,7817,289,1,1,0,0,0,1,1,5,0,1,0
4,838,4212,99,1,1,0,0,0,1,1,5,1,0,0
4,11363,24250,1205,1,1,0,0,0,1,1,5,0,2,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
4,2700,8196,1685,1,1,0,0,0,1,1,5,1,1,0
7,0,298,0,1,1,1,1,1,1,1,5,1,0,0
4,0,1195,0,1,1,0,0,0,1,1,5,1,0,0
4,4761,4997,733,1,1,0,0,0,1,1,5,0,0,0
5,175,783,22,1,1,0,1,0,1,1,5,1,0,0
4,0,348,0,1,1,0,0,0,1,1,5,1,0,0
4,3357,6245,428,1,1,0,0,0,1,1,5,0,1,0
4,0,80,0,1,1,0,0,0,1,1,5,0,0,0
4,0,84,0,1,1,0,0,0,1,1,5,0,0,0
4,3814,18160,341,1,1,0,0,0,1,1,5,0,2,0
4,12384,7112,1504,1,1,0,0,0,1,1,5,0,1,0
4,19351,5606,2619,1,1,0,0,0,1,1,5,1,1,0
4,5764,4278,567,1,1,0,0,0,1,1,5,0,0,0
4,0,4952,0,1,1,0,0,0,1,1,5,1,0,0
4,13234,16223,1776,1,1,0,0,0,1,1,5,0,2,0
4,4989,11403,736,1,1,0,0,0,1,1,5,0,2,0
4,353,2791,55,1,1,0,0,0,1,1,5,0,0,0
4,986,3335,145,1,1,0,0,0,1,1,5,1,0,0
4,2516,6001,425,1,1,0,0,0,1,1,5,0,1,0
12,31010,34401,3848,1,1,0,0,0,1,1,5,0,3,0
2,101,2158,17,1,0,0,0,0,0,1,5,0,0,5
5,7105,2924,1344,1,1,0,0,1,1,1,5,1,0,0
5,2523,9024,392,1,1,0,1,0,1,1,5,0,1,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,77,690,12,1,1,0,0,0,1,1,5,1,0,0
6,314,4623,22,1,1,0,1,1,1,1,5,0,0,0
1,880,1177,125,0,0,0,0,1,0,0,5,0,0,1
4,74,2366,12,1,1,0,0,0,1,1,5,1,0,0
4,0,78,0,1,1,0,0,0,1,1,5,1,0,0
4,481,4088,50,1,1,0,0,0,1,1,5,1,0,0
1,0,1,0,0,0,0,0,0,0,0,5,0,0,5
4,266,1408,44,1,1,0,0,0,1,1,5,1,0,0
4,13301,3733,1127,1,1,0,0,0,1,1,5,0,0,0
4,0,94,0,1,1,0,0,0,1,1,5,1,0,0
5,7301,4970,768,1,1,0,0,1,1,1,5,0,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,4315,5823,456,1,1,0,0,0,1,1,5,0,1,0
2,46,253,0,1,0,0,0,0,0,1,5,0,0,1
2,16541,15458,3888,1,0,0,0,0,0,1,5,0,2,3
3,296,4002,47,1,1,0,0,0,0,1,5,1,0,0
4,5152,4770,503,1,1,0,0,0,1,1,5,0,0,0
4,546,2259,86,1,1,0,0,0,1,1,5,1,0,0
2,93,0,5,1,0,0,0,0,0,1,5,1,0,0
5,463,1579,105,1,1,0,1,0,1,1,5,1,0,0
4,363,6167,49,1,1,0,0,0,1,1,5,1,1,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
2,47,34,0,1,0,0,0,1,0,0,5,1,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
8,565,1884,0,1,1,0,0,0,1,1,5,0,0,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
4,0,316,0,1,1,0,0,0,1,1,5,0,0,0
4,5428,11084,767,1,1,0,0,0,1,1,5,0,2,0
1,0,2180,0,1,0,0,0,0,0,0,5,1,0,1
4,632,2080,112,1,1,0,0,0,1,1,5,1,0,0
2,0,58,0,0,0,1,0,1,0,0,5,1,0,0
3,0,315,0,1,1,0,0,0,0,1,5,0,0,0
4,653,2555,49,1,1,0,0,0,1,1,5,1,0,5
4,3183,4150,444,1,1,0,0,0,1,1,5,0,0,0
4,16443,14138,2603,1,1,0,0,0,1,1,5,0,2,0
4,691,5755,113,1,1,0,0,0,1,1,5,0,1,0
1,0,759,0,1,0,0,0,0,0,0,5,1,0,1
1,184,0,20,0,0,1,0,0,0,0,5,1,0,1
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
1,0,8,0,1,0,0,0,0,0,0,5,1,0,5
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0
2,0,4889,0,1,0,0,0,0,0,1,5,1,0,1
2,205,287,-11,1,0,0,0,0,0,1,5,1,0,0
2,2215,0,329,1,0,0,0,0,0,1,5,0,0,1
4,58,2943,8,1,1,0,0,0,1,1,5,1,0,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
1,4948,4776,878,1,0,0,0,0,0,0,5,0,0,2
8,36,585,5,1,1,1,1,1,1,1,5,1,0,0
4,1790,4681,295,1,1,0,0,0,1,1,5,0,0,0
2,71,2377,12,1,0,0,0,0,0,1,5,1,0,1
4,462,2759,77,1,1,0,0,0,1,1,5,1,0,0
4,0,8,0,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
7,0,0,0,1,1,1,1,1,1,1,5,1,0,5
8,3838,15439,558,1,1,1,1,1,1,1,5,0,2,5
4,402,3115,0,1,1,0,0,0,1,1,5,0,0,0
4,1751,71,208,1,1,0,0,0,1,1,5,1,0,0
4,896,9873,149,1,1,0,0,0,1,1,5,0,1,1
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,83,2789,6,1,1,0,0,0,1,1,5,1,0,0
4,962,8263,159,1,1,0,0,0,1,1,5,0,1,0
4,3030,7360,462,1,1,0,0,0,1,1,5,0,1,0
4,6988,10296,523,1,1,0,0,0,1,1,5,0,2,0
4,2245,4993,295,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,4
2,5730,3238,829,1,0,0,0,0,0,1,5,0,0,0
4,0,2341,0,1,1,0,0,0,1,1,5,1,0,0
2,50,200,8,1,1,0,0,0,0,0,5,0,0,5
4,0,117,0,1,1,0,0,0,1,1,5,1,0,0
4,0,387,0,1,1,0,0,0,1,1,5,1,0,0
5,0,0,0,1,1,0,0,1,1,1,5,1,0,0
5,2664,9894,483,1,1,0,0,1,1,1,5,1,1,0
4,0,232,0,1,1,0,0,0,1,1,5,1,0,0
4,195,3187,12,1,1,0,0,0,1,1,5,1,0,0
2,0,0,0,1,0,0,0,1,0,0,5,1,0,5
4,0,0,5,1,0,0,1,1,0,1,5,1,0,5
4,7004,4751,714,1,1,0,0,0,1,1,5,0,0,4
11,2759,20389,422,1,1,0,1,0,1,1,5,0,2,0
4,69,1645,11,1,1,0,0,0,1,1,5,1,0,0
4,348,2154,26,1,1,0,0,0,1,1,5,1,0,0
5,0,251,0,1,1,0,0,1,1,1,5,1,0,0
4,0,801,0,1,1,0,0,0,1,1,5,0,0,0
2,4727,808,436,1,0,0,0,0,0,1,5,1,0,1
4,885,2976,133,1,1,0,0,0,1,1,5,0,0,0
4,0,3181,0,1,1,0,0,0,1,1,5,0,0,0
4,118,0,27,1,1,0,0,0,1,1,5,0,0,0
4,1969,15358,166,1,1,0,0,0,1,1,5,0,2,0
5,13012,11743,2131,1,1,1,0,0,1,1,5,0,2,0
4,0,51,0,1,1,0,0,0,1,1,5,1,0,0
4,0,2146,0,1,1,0,0,0,1,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,864,3280,142,1,1,0,0,0,1,1,5,0,0,0
4,4242,8941,549,1,1,0,0,0,1,1,5,0,1,0
3,930,3421,173,1,1,0,0,1,0,0,5,1,0,5
4,298,2637,39,1,1,0,0,0,1,1,5,1,0,0
4,830,0,100,1,1,0,0,0,1,1,5,1,0,0
1,0,1653,0,1,0,0,0,0,0,0,5,1,0,0
4,4080,7793,384,1,1,0,0,0,1,1,5,0,1,0
3,0,0,0,1,1,0,0,0,1,0,5,1,0,4
3,318,1831,32,1,1,0,0,0,0,1,5,0,0,0
4,100,2512,12,1,1,0,0,0,1,1,5,1,0,0
4,3268,14339,460,1,1,0,0,0,1,1,5,0,2,0
5,0,0,0,1,1,1,0,0,1,1,5,1,0,0
6,2618,626,14,1,1,0,1,1,1,1,5,0,0,0
3,0,0,0,1,1,0,0,0,0,1,5,1,0,0
4,296,55,39,1,1,0,0,0,1,1,5,0,0,0
4,152,4316,65,1,1,0,0,0,1,1,5,0,0,0
4,1570,4991,248,1,1,0,0,0,1,1,5,0,0,0
4,120,8532,16,1,1,0,0,0,1,1,5,1,1,5
5,440,0,61,1,1,1,0,0,1,1,5,1,0,0
3,173,0,0,1,1,0,0,0,1,0,5,0,0,0
6,2439,0,415,1,1,1,1,0,1,1,5,1,0,0
6,73,2435,11,1,1,1,0,1,1,1,5,1,0,0
1,7550,3328,647,1,0,0,0,0,0,0,5,0,0,2
1,2771,0,328,1,0,0,0,0,0,0,5,0,0,2
2,67,1711,11,1,0,0,0,0,0,1,5,1,0,5
4,22126,21552,3521,1,1,0,0,0,1,1,5,0,2,0
1,953,1502,0,1,0,0,0,0,0,0,5,0,0,2
4,0,1384,0,1,1,0,0,0,1,1,5,0,0,0
11,7883,11850,1377,1,1,1,0,0,1,1,5,0,2,0
2,567,4926,49,0,1,1,0,0,0,0,5,0,0,3
4,282,0,32,1,1,0,0,0,1,1,5,1,0,0
0,0,72,0,0,0,0,0,0,0,0,5,0,0,1
6,3878,2135,483,1,1,0,1,1,1,1,5,1,0,0
1,0,0,0,1,0,0,0,0,0,0,5,1,0,3
2,0,45,0,0,1,1,0,0,0,0,5,1,0,3
13,9166,14898,1567,1,1,0,1,1,1,1,5,0,2,0
4,3209,5334,528,1,1,0,0,0,1,1,5,0,1,0
4,0,2504,0,1,1,0,0,0,1,1,5,0,0,0
13,5130,4947,508,1,1,0,0,1,1,1,5,1,0,0
4,0,215,0,1,1,0,0,0,1,1,5,0,0,0
2,0,1000,0,1,1,0,0,0,0,0,5,0,0,5
4,18143,19897,1685,1,1,0,0,0,1,1,5,0,2,0
4,0,310,0,1,1,0,0,0,1,1,5,1,0,0
0,0,22057,0,0,0,0,0,0,0,0,5,1,2,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
3,0,0,0,1,1,0,0,0,0,1,5,1,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,7896,4283,801,1,1,0,0,0,1,1,5,0,0,1
4,17688,7282,2088,1,1,0,0,0,1,1,5,0,1,4
4,0,387,0,1,1,0,0,0,1,1,5,1,0,0
4,1601,8400,221,1,1,0,0,0,1,1,5,0,1,0
4,1061,2778,143,1,1,0,0,0,1,1,5,1,0,0
4,1031,2154,181,1,1,0,0,0,1,1,5,1,0,0
6,5641,3640,785,1,1,0,1,1,1,1,5,0,0,0
4,13138,5122,2077,1,1,0,0,0,1,1,5,0,1,0
2,0,223,0,1,0,0,0,0,0,1,5,1,0,3
3,815,6316,104,0,0,1,1,0,1,0,5,1,1,0
4,2653,14695,318,1,1,0,0,0,1,1,5,0,2,0
4,4601,9798,686,1,1,0,0,0,1,1,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
4,317,5373,44,1,1,0,0,0,1,1,5,1,1,0
4,6857,9933,1010,1,1,0,0,0,1,1,5,0,1,0
1,1519,1969,294,1,0,0,0,0,0,0,5,0,0,5
2,281,1317,58,1,1,0,0,0,0,0,5,1,0,0
2,727,1925,69,0,1,1,0,0,0,0,5,0,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,558,554,33,1,1,0,0,0,1,1,5,0,0,0
7,686,0,102,1,1,1,1,1,1,1,5,1,0,0
4,8586,3753,990,1,1,0,0,0,1,1,5,0,0,0
1,275,2661,56,1,0,0,0,0,0,0,5,1,0,3
0,0,82,0,0,0,0,0,0,0,0,5,0,0,3
4,663,3644,63,1,1,0,0,0,1,1,5,0,0,0
5,2488,12524,409,1,1,0,0,0,1,1,5,0,2,0
2,2040,1071,305,1,0,0,0,0,0,1,5,0,0,1
0,0,958,0,0,0,0,0,0,0,0,5,0,0,5
3,5018,1594,830,1,1,0,0,0,0,1,5,0,0,1
4,17768,2651,1899,1,1,0,0,0,1,1,5,0,0,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
4,0,4232,0,1,1,0,0,0,1,1,5,0,0,0
5,1128,13430,96,1,1,0,1,0,1,1,5,1,2,1
4,1498,7327,173,1,1,0,0,0,1,1,5,0,1,0
4,12361,2033,1506,1,1,0,0,0,1,1,5,1,0,1
4,38,0,4,1,1,0,0,0,1,1,5,1,0,0
2,0,465,0,0,1,1,0,0,0,0,5,1,0,4
1,5582,4072,674,1,0,0,0,0,0,0,5,0,0,2
4,5849,9557,838,1,1,0,0,0,1,1,5,0,1,0
4,1962,2949,42,1,1,0,0,0,1,1,5,0,0,0
6,6620,5898,1150,1,1,0,0,1,1,1,5,0,1,1
4,5659,7036,635,1,1,0,0,0,1,1,5,0,1,0
0,0,8544,0,0,0,0,0,0,0,0,5,0,1,0
4,121,5537,16,1,1,0,0,0,1,1,5,0,1,0
4,148,4126,20,1,1,0,0,0,1,1,5,1,0,0
4,262,4635,23,1,1,0,0,0,1,1,5,0,0,0
4,101,4905,16,1,1,0,0,0,1,1,5,1,0,0
1,0,474,0,0,0,0,0,0,0,0,5,0,0,1
2,831,2214,164,1,0,0,0,0,0,1,5,0,0,3
4,83,14598,13,1,1,0,0,0,1,1,5,0,2,0
3,1160,11208,262,0,1,1,0,1,0,0,5,0,2,1
4,5443,4023,542,1,1,0,0,0,1,1,5,0,0,0
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,95,1767,15,1,1,0,0,0,1,1,5,1,0,0
1,536,0,615,1,0,0,0,0,0,0,5,1,0,3
4,0,3100,0,1,1,0,0,0,1,1,5,1,0,0
4,906,0,17,1,1,0,0,0,1,1,5,0,0,0
7,0,5045,0,1,1,0,1,1,1,1,5,1,1,1
7,4571,2082,261,1,1,1,1,1,1,1,5,0,0,0
4,59,2198,5,1,1,0,0,0,1,1,5,1,0,0
4,1298,2778,267,1,1,0,0,0,1,1,5,0,0,0
1,0,0,0,1,0,0,0,0,0,0,5,1,0,5
4,12407,14760,1679,1,1,0,0,0,1,1,5,0,2,0
4,526,4496,48,1,1,0,0,0,1,1,5,0,0,0
1,2446,2356,300,1,0,0,0,0,0,0,5,0,0,2
4,0,2242,0,1,1,0,0,0,1,1,5,0,0,0
3,246,327,40,1,0,0,0,0,0,0,5,1,0,0
1,13343,9,692,1,0,0,0,0,0,0,5,0,0,2
1,0,356,0,0,1,0,0,0,0,0,5,0,0,1
4,3713,11933,507,1,1,0,0,0,1,1,5,0,2,4
2,175,1367,0,1,0,0,0,0,0,1,5,0,0,5
1,31,66,0,0,0,0,1,0,0,0,5,1,0,3
4,1895,17351,159,1,1,0,0,0,1,1,5,0,2,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,5
2,0,0,0,0,1,0,0,0,1,0,5,1,0,0
2,0,0,0,0,0,0,1,0,0,0,5,1,0,5
4,0,3681,0,1,1,0,0,0,1,1,5,0,0,0
2,124,746,43,1,0,0,0,1,0,0,5,0,0,1
4,0,2150,0,1,1,0,0,0,1,1,5,1,0,0
4,109,3182,14,1,1,0,0,0,1,1,5,1,0,0
5,1151,8137,199,1,1,1,0,1,0,1,5,0,1,3
4,9311,4996,633,1,1,0,0,0,1,1,5,0,0,1
6,68,0,8,1,1,1,0,1,1,1,5,1,0,4
0,0,114,0,0,0,0,0,0,0,0,5,0,0,5
6,113,1705,21,1,1,1,1,1,0,1,5,1,0,0
2,0,0,0,1,0,0,0,0,0,1,5,1,0,0
5,0,1962,0,1,1,1,0,0,1,1,5,0,0,5
0,0,2119,0,0,0,0,0,0,0,0,5,1,0,4
4,433,3076,8,1,1,0,0,0,1,1,5,1,0,0
4,0,3595,0,1,1,0,0,0,1,1,5,1,0,0
0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
4,0,0,0,1,1,0,0,0,1,1,5,1,0,0
4,2713,1596,268,1,1,0,0,0,1,1,5,0,0,3
4,4951,2304,601,1,1,0,0,0,1,1,5,0,0,0
4,1612,409,123,1,1,0,0,0,1,1,5,0,0,5
1,9375,4457,1368,0,0,0,0,0,0,1,5,0,0,5
4,11792,2549,1449,1,1,0,0,1,0,1,5,0,0,5
2,680,4021,55,1,0,0,0,0,0,1,5,0,0,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
2,5642,0,972,1,1,0,0,0,0,0,4,1,0,2
2,1708,0,302,1,0,0,0,0,0,1,4,1,0,3
5,30057,17473,3308,1,1,0,0,1,1,1,4,0,2,0
3,402,5206,64,0,1,0,0,1,1,0,4,0,1,1
4,0,12485,0,1,1,0,0,0,1,1,4,0,2,0
1,0,1,0,1,0,0,0,0,0,0,4,0,0,5
3,0,2600,0,0,1,1,0,0,1,0,4,0,0,0
4,6779,13881,677,1,1,0,0,0,1,1,4,0,2,0
4,0,1343,0,1,1,0,0,0,1,1,4,0,0,0
0,0,69,0,0,0,0,0,0,0,0,4,0,0,5
3,0,224,0,1,0,0,0,0,1,1,4,1,0,0
8,0,1406,0,1,1,0,0,0,1,1,4,1,0,3
4,0,806,0,1,1,0,0,0,1,1,4,1,0,0
1,1402,3896,126,1,0,0,0,0,0,0,4,0,0,2
2,7061,1648,72,1,0,0,0,0,0,1,4,1,0,0
4,3475,3310,547,1,1,0,0,0,1,1,4,0,0,4
4,263,1884,30,1,1,0,0,0,1,1,4,1,0,0
6,1226,22630,135,1,1,1,0,1,1,1,4,0,2,1
3,3120,2306,271,1,0,0,0,0,0,0,4,1,0,0
4,157,260,12,1,1,0,0,0,1,1,4,1,0,5
2,372,65,15,1,0,0,0,0,0,1,4,1,0,5
4,0,995,0,1,1,0,0,0,1,1,4,0,0,0
3,4001,8088,555,1,1,0,0,0,0,1,4,1,1,1
5,0,0,0,1,1,1,0,0,1,1,4,1,0,0
4,14707,0,0,1,1,0,0,0,1,1,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0,4,1,0,4
4,360,984,31,1,1,0,0,0,1,1,4,0,0,0
5,2136,16916,345,1,1,0,0,1,1,1,4,0,2,0
4,0,47,0,1,1,0,0,0,1,1,4,0,0,0
3,0,231,0,0,1,1,0,0,1,0,4,1,0,1
4,0,0,0,1,1,0,0,0,1,1,4,1,0,4
1,192,367,48,0,1,0,0,0,0,0,4,1,0,5
1,0,8,0,1,0,0,0,0,0,0,4,0,0,5
3,0,403,0,0,1,1,0,0,1,0,4,0,0,1
7,2706,9098,247,1,1,1,1,1,1,1,4,1,1,0
4,4346,5303,467,1,1,0,0,0,1,1,4,0,1,0
2,0,62,0,1,0,0,1,0,0,0,4,0,0,1
1,652,995,18,0,0,0,0,0,1,0,4,1,0,2
0,0,3371,0,0,0,0,0,0,0,0,4,1,0,5
2,451,2876,95,1,0,0,0,0,0,1,4,0,0,0
4,211,2151,27,1,1,0,0,0,1,1,4,1,0,0
4,15484,7818,2287,1,1,0,0,0,1,1,4,0,1,5
6,83,0,21,1,1,0,1,1,1,1,4,0,0,0
4,727,22588,108,0,1,1,1,0,0,1,4,1,2,1
5,27196,571,19,1,1,0,0,1,1,1,4,1,0,1
1,0,23,0,0,1,0,0,0,0,0,4,0,0,5
4,879,8750,138,1,1,0,0,0,1,1,4,0,1,0
4,0,44,0,1,1,0,0,0,1,1,4,1,0,0
4,5595,2881,574,1,1,0,1,1,0,0,4,0,0,3
2,0,1862,0,0,1,0,0,0,0,0,4,0,0,3
3,0,0,0,0,1,1,1,0,0,0,4,1,0,5
4,7837,6873,930,1,1,0,0,0,1,1,4,0,1,1
5,0,847,0,1,1,0,0,0,1,1,4,1,0,0
1,0,835,0,0,1,0,0,0,0,0,4,1,0,5
4,270,0,31,1,1,0,0,0,1,1,4,1,0,5
3,562,3803,145,1,1,0,0,0,1,0,4,0,0,0
6,66,75,0,1,1,1,1,1,0,1,4,1,0,5
7,457,2576,31,1,1,1,1,1,1,1,4,1,0,0
4,6719,2476,202,1,1,0,0,0,1,1,4,1,0,5
4,1681,4965,235,1,1,0,0,0,1,1,4,0,0,0
7,7322,94364,1181,1,1,1,1,1,1,1,4,0,4,0
4,2474,7704,414,1,0,0,0,1,1,1,4,0,1,0
4,0,1597,0,1,1,0,0,0,1,1,4,1,0,0
4,3841,4092,31,1,1,0,0,0,1,1,4,1,0,5
6,9838,17578,1323,1,1,0,0,0,1,1,4,0,2,0
2,168,1696,18,0,1,0,0,0,1,0,4,1,0,0
4,247,1438,54,1,1,0,1,0,0,1,4,0,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,4
5,4215,6290,876,1,1,0,0,1,1,1,4,0,1,0
4,9043,20010,1839,1,1,0,0,0,1,1,4,0,2,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,5
4,333,4013,46,1,1,0,0,0,1,1,4,1,0,0
4,258,3262,52,1,1,0,0,0,1,1,4,0,0,0
4,0,1896,0,1,1,0,0,0,1,1,4,0,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,5
4,10423,24821,1750,1,1,0,0,0,1,1,4,0,2,0
4,263,2714,40,1,1,0,0,0,1,1,4,1,0,0
4,158,4870,27,1,1,0,0,0,1,1,4,0,0,0
4,0,93,0,1,1,0,0,0,1,1,4,1,0,0
4,0,367,0,1,1,0,0,0,1,1,4,1,0,0
0,0,9,0,0,0,0,0,0,0,0,4,1,0,0
4,3830,24645,574,1,1,0,0,0,1,1,4,0,2,0
4,692,4995,120,1,1,0,0,0,1,1,4,1,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,4
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
2,0,0,0,1,0,0,0,0,0,1,4,1,0,0
4,2381,3618,406,1,1,0,0,0,1,1,4,0,0,0
4,99,614,7,1,1,0,0,0,1,1,4,1,0,0
4,2080,4146,220,1,1,0,0,0,1,1,4,0,0,0
4,1024,4738,139,1,1,0,0,0,1,1,4,1,0,5
4,0,1687,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,0
2,1039,2196,27,1,0,0,0,1,0,0,4,1,0,4
0,0,2195,0,0,0,0,0,0,0,0,4,1,0,3
3,3789,4942,386,1,1,0,0,1,0,0,4,0,0,5
4,2730,6635,323,1,1,0,0,0,1,1,4,0,1,5
4,1229,2346,140,1,1,0,0,0,1,1,4,0,0,0
2,6082,2369,794,1,0,0,0,0,0,1,4,0,0,0
4,5498,4453,558,1,1,0,0,0,1,1,4,0,0,0
4,0,3929,0,1,1,0,0,0,1,1,4,0,0,0
4,0,0,0,1,1,0,0,0,1,1,4,1,0,5
4,900,0,49,1,1,0,0,0,1,1,4,1,0,0
4,3210,6644,385,1,1,0,0,0,1,1,4,0,1,0
